language|level|text
tagalog|1|Lima a lata ni Mama. Lima a lata ni Tata. Maati a lata ni Mila. Maati a lata ni Mama. Maati a lata ni Tata. Ang Lata 1. Lima ang lata ni Mila. 2. Lima ang lata ni Mama. 3. Lima ang lata ni Tata. 4. Marumi ang lata ni Mila. 5. Marumi ang lata ni Mama. 6. Marumi ang lata ni Tata.
tagalog|1|Sa unang pagkakataon, si Maalo ay mangongolekta ng mga gulay sa hardin. Nakakuha siya ng mga pulang kamatis, sariwang mga talong, at berdeng mga okra. "magaling, Maaloo!" Sabi ni Dadi. Kumuha ka na rin ng mga patatas. Tumingin sa Maaloo sa mga puno at mga halaman. Pero wala syang nakitang patatas. "Dadi, wala akong nakitang patatas" sambit ni Maaloo habang inilapag niya ang basket na walang laman. "Hindi Maaloo, maraming patatas. Magmasid kang mabuti" sagot ni Dadi. Nagtungo ulit si Maaloo sa hardin. Sumunod sa kanya si Kaaloo. Habang naghahanap si Maaloo ng patatas, nakarinig siya ng "Aw Aw!" "Kaaloo! tigil, Kaaloo!" sigaw ni Maaloo habang patakbo niyang sinundan ito. "Wag mong sirain ang hardin." Nakita niyang nagkakahig si Kaaloo sa lupa at hulaan niyo kung ano ang nabungkal! Malalaki at matatabang patatas! "Mahusay, Kaaloo. Nahanap mo ang mga patatas!" natawa si Maaaloo habang pinupuno niya ng patatas ang kanyang basket. : Suvidha Mistry.
tagalog|1|Kasalukuyang guro sa North Cabadbaran Central Elementary School, Cabadbaran City Division, Caraga Region. Siya ay nakatira sa P-7 Brgy. Caasinan, Cabadbaran City. Nagtapos ng Batsilyer ng Edukasyon sa Elementarya sa Saint Joseph Institute Of Technology, Butuan City. Naniniwala na ang buhay ay may iba-ibang kulay, pero sa pag-aaral iisa lang ang patutunguhan, ang karunungan na siyang maging gabay ng bawat buhay. . .
tagalog|1|Ako at ang Aking Paaralan Ramos Ako at ang Aking Paaralan Ako at ang Aking Paaralan Sa paaralan, matututo tayong bumasa, sumulat at bumilang. Rito din malilinang ang ating talento at mga kakayahan. Ito ang Paaralang Marcos Pimentel, ang aming paaralan. Ipinangalan ito kay Ginoong Marcos Pimentel na nagbigay ng lupa. May makikitang karatula sa harapang bahagi ng paaralan. Makikita sa karatula ang pangalan ng aming paaralan. Matatagpuan ito sa Barangay Masalong, Labo, Camarines Norte. Itinatag ito noong Hunyo 1946. Sa loob ng paaralan, may makikitang iba't ibang lugar. May mga silid-aralan, tanggapan ng punong-guro at iba pa. Sa harapang bahagi ng paaralan makikita ang . Malapit dito ang mapa ng aming paaralan. gate Makikita sa hilagang bahagi ng paaralan ang mga silid-aralan. Makikita sa loob nito ang mga upuan, mesa, at pisara. Makikita sa kanlurang bahagi ng paaralan ang o entablado. Dito isinasagawa ang iba't ibang palatuntunan. stage Matatagpuan sa silangang bahagi ng paaralan ang tanggapan ng punong-guro. Dito pinag-uusapan ang mga alituntunin na makakatulong sa mga magaaral. Ang kantina ay matatagpuan sa hilagang-silangan ng paaralan. Dito bumibili ng pagkain ang mga guro at mag-aaral. Ang aming paaralan ay mayroon ding mga taniman. Makikita ito sa likurang bahagi ng mga silid-aralan. Makikita ang sa harapang bahagi ng tanggapan ng punong-guro. Isinasagawa rito ang . Ito ang iba't ibang bahagi ng aming paaralan. flagpole flag ceremony
tagalog|1|Ang kuwentong ito ay kumakatawan sa mga batang nakaranas ng migrasyon. Ang paglipat ng bagong tahanan sa hindi maipaliwanag o hindi masabi pang dahilan ng mga magulang. Maraming naidudulot na epekto sa bata ang paglipat ng lugar at tirahan. Ang Barangay Holy Spirit ay isang lugar na matatagpuan sa pusod ng Lungsod ng Quezon. Ito ay binubuo ng magkakalapit na barangay. Marami ang naninirahan dito. Malaking bahagi ng populasyon ang matatagpuan sa lugar na ito. At dahil nasa sentro ito ng Kamaynilaan, maraming nais manirahan dito. Ang kuwento ay iikot sa Mababang Paaralan ng Holy Spirit. Isa itong malaking paaralan kung saan ang pamunuan ng paaralan ay naghuhubog ng talino, kakayahan at nagtuturo ng disiplina sa kabataan ng nasasakupan nitong barangay. Maraming hamon ang kinakaharap ng paaralan tulad ng mga batang galing sa Mindanao, child labor, disiplina at kapansanan. Maituturing na hamon para sa paaralan ang palaganapin ang karunungan sa kabataan lalo't higit sa pagbibigay ng pundasyon sa karunungan. Ang bata sa kuwento, si Ada, ay nagmula sa Marawi. Lumipat sila sa Maynila sa hindi masabing dahilan ng kaniyang mga magulang. Tunghayan ang kaniyang panimulang aklat. ko si Ada.
tagalog|1|Ang aklat na ito ay at para sa mag-aaral na nasa Unang Baitang na kung saan magagamit at mapagaan ang pagbabasa at pagkatuto ng mga bata. Sa paghahanda/pagsusulat sa kuwento na ito ay layon nitong matugunan ang mga pangangailangan ng mga batang nahihirapang bumasa at umunawa sa mga kuwentong binabasa. Layunin din ng akltat na ito ang mga sumusunod na hango sa K-12 Curriculum Guide: Layunin: Nagagamit ang naunang kaalaman o karanasan ng napakinggang Alamat.( F1PN-iie-2) Layunin: Nakasusulat nang may tamang laki at layo sa isa't isa sa mga salita.(F1KM-IIIe-2) Layunin: Nailarawan ang damdamin ng tauhan sa kuwentong napakinggan( F1PN-II-i-11) Layunin: Nasasabi ang nilalaman ng aklat batay sa pabalat . (F1AL-IIb-1) Layunin: Natutukoy ang pamagat, may aklat , taga-guhit o kuwento. (F1AL-IIc-2) Layunin: Nahuhulaan ang susunod na mangyayari sa napakinggang kuwento.( F1PN-IIIf-9) Layunin: Napagsusunod-sunod ang mga pangyayari ng kuwentong napakinggan sa tulong ng mga patnubay na tanong.( F1PN-IVc-8.3) ANG MAY AKDA . Ang kuwentong ito ay tungkol sa buhay ng isang mahirap na pamilya na puno ng pagmamahalan. Sila ay nakatira sa sira-sirang kubo, na kung uulan, kikidlat at kukulog ay mararamdaman ang sakit at hapdi na dulot ng kalikasan. Dito matutunghayan kung paano nagsimula ang isang bagay na naging panangga nina Kuku at Motmot sa ginaw at lamig. Ang kuwentong ito ay naaangkop sa unang baitang at maaari ring maging kagamitan sa pagtuturo ng Filipino. . Noong unang panahon mayroong magkapatid na sina Kuku at Motmot. Sila ay nakatira sa sira-sirang kubo. . Sa loob ng kanilang tahanan ay mararamdaman ang pagmamahalan ng bawat isa. . Isang araw, biglang sumama ang panahon at naging malamig ang paligid. . Si Kuku at si Motmot ay natutulog sa sahig. Ginaw na ginaw sila dahil sa malakas na ulan na tumutulo mula sa bubong." Nanay, tatay ginaw na ginaw na ako", ang sabi ni Kuku. . Awang-awa ang mga magulang nina Kuku at Motmot sa kanila. Naisipan nilang kumuha ng dahon ng saging. . Hindi makatulog sina Kuku at Motmot kaya kumuha agad ng lumang damit ang kanilang ama't ina. Pinagtapi-tagpi ito at ginawang pantakip sa magkakapatid. . Dahil sa sitwasyong ito, naisip ng mag-asawang gumawa nang malaki at mahabang telang maaaring gamiting panangga sa ginaw at lamig sa oras ng pagtulog. . "Salamat po Nanay, Tatay. Ang sarap ng tulog ko," wika ni Kuku. "Nanay, Tatay marami pa pala tayong mga lumang damit. Gagawa ako ng katulad nito", ang sabi ni Motmot. At sila ay masayang nagtatawanan. . Magmula noon tinawag nila itong "Kumot" hango sa pangalan nina Kuku at Motmot. . Tungkol sa May-Akda Si Gng. Mari Clairvelle S. Cabasag ay nakapagtapos ng Bachelor of Elementary Education sa Mount Carmel College, Escalante City. Kasalukuyang nagtuturo sa mababang paaralan ng Maria Lopez Elementary School, Sagay City Negros Occidental. Siya ay naglilingkod bilang guro sa unang baitang mula 1998 hanggang sa kasalukuyang taon. .
tagalog|1|Sinurat ni Franlie Ombao Ramos Kinurit ni Jed Adra An Inani Sinurat ni Franlie Ombao Ramos Kinurit ni Jed Adra Ang Inani Ramos . Mais an inani ni Nognog. Nag-ani si Ana. Mani an inani ni Ana. Mais an inani. Mani an inani. Mga inani ini ni Nognog. Mga inani ini ni Ana. Inani an mais. Inani an mani. Naani an mais. Naani an mani sa Naga. Nasa nigo an mais. Nasa nigo an mani. Ang Inani 1. Nag-ani si Nognog. Mais ang inani ni Nognog. 2. Nag-ani si Ana. Mani ang inani ni Ana. 3. Mais ang inani. Mani ang inani. 4. Mga inani ito ni Nognog. Mga inani ito ni Ana. 5. Inani ang mais. Inani ang mani. 6. Naani ang mais. Naani ang mani sa Naga. 7. Nasa nigo ang mais. Nasa nigo ang mani.
tagalog|1|Ang Aking Matalik Na Kaibigan , Inc. Tagalog Animal Stories Ang Aking Matalik Na Kaibigan .0,
tagalog|1|Ang Aking Mga Anak School for the Blind Tagalog Community Living Ang Aking Mga Anak School for the Blind .0,
tagalog|1|Ang Aso ni Yana Urban Ang Aso ni Yana Ang Aso ni Yana Pinal na pusa ang mga ito. Alaga ni Pepe ang pusa. Alaga naman ni Yana ang aso. Inaasikaso ni Yana ang alaga niya. Gusto ni Yana ang pagpapakain sa aso. Umaga, nagkagulo sina Pepe at Yana. Tumakbo ang aso sa kalye. Lumapit ang aso sa bata. Natakot ang bata at umiyak. Lumapit at niyakap ni Yana ang bata. Sinabi niya na mabait ang aso. Naalis ang takot ng bata sa aso. Nilapitan nila ito at hinawakan ng bata ang aso. Mas masaya na sina Pepe at Yana. Nakatagpo sila ng bagong kaibigan.
