language|level|text
hiligaynon|2|Si Sina may magulang nga babaye ang pangalan Sinat. Palangga ni Sina ang iya utod nga babaye. Si SamArt may magulang nga lalaki ang pangalan Sam Un. Palangga ni SamArt ang iya utod nga lalaki. Si Sokhun may manghod na babaye nga ang pangalan SoKhy. Palangga ni Sokhun ang iya utod nga babaye. Si Pisey may manghod nga lalaki nga ang pangalan Pisal. Palangga ni Pisey ang iya utod nga lalaki. Si Visal may tiya nga ang pangalan Mala. Palangga ni Visal ang iya tiya. Si Bopha my tiyo nga ang pangalan SokChan. Palangga ni Bopha ang iya tiyo. Si Hasan may hinablos nga babaye nga ang pangalan Saiyana. Palangga ni Hasan ang hinablos nya nga babaye. Si Daliya my hinablos nga lalaki ang pangalan PheaNu. Palangga nya ang iya hinablos nga lalaki. Si Tiyo Saru my bata nga babaye ang pangalan Srotun. Palangga ni Tiyo Saru ang iya bata nga babaye. Si Tita Yun my bata nga lalaki ang pangalan Keu. Palangga ni Tita Yun ang bata nya nga lalaki. Palangga natun ang aton kaparyentihan. Palangga natun ang aton pamilya.
hiligaynon|2|Si Elena ang manugbantay sang Pitara Zoo. Madamo sang nagkalainlain nga mga sapat sa Pitara pero si Ballu nga Oso ang iya pinakasuod nga abyan. Daku, duag kaki kag mabaskog si Ballu. Sa iya ika-apat nga kaadlawan, naghanda si Elena sing gamay nga selebrasyon para kay Ballu. "Ballu, pwede mo bala dululungan nga mahuyop ang mga kandila?" pamangkot ni Elena. "Syempre!" sabat ni Ballu. Nagginhawa sia sing madalum para mapuno sang hangin ang iya dughan. Sia nagginhawa kag naghuyop nga naghuyop kag nagginhawa kag "WHOOSH!" Ang mabaskog nga huyop ang nagpatay sang mga kandila. Sa kabaskugon sang hangin, nakalab-ot kag nagbunggo pa ini sa mga panganod kag kalangitan. Gulpi lang may mabaskog nga daguob kag nag-umpisa ang pag-ulan. "Ay abaw! Nag-ulan sang mga isda," singgit ni Elena. Natingala si Ballu sang iya nakita. Nagkuha sia sing daku nga alat kag nagdalagan para magsalod sang mga isda nga nagakalahulog halin sa langit. Sa tagsa ka mapuno ang alat, ginadala niya ini sa punong kag magbalik gilayon para makapanalod pa liwat sang nagaulan nga mga isda. Pagkatapos, sa iya ikanapulo nga pagbalik sa punungan, nagbalikid sia. Nagataas ang tubig kag nakita niya si Elena nga ginahadlukan. Madasig nga nagbalik si Ballu kag gin-aba si Elena. Nagkupo sa likod ni Ballu si Elena, nga daku ang pagpasalamat. Sunod, nadula ang mga panganod kag nagbutlak ang adlaw. Liwat nga nangin masanag kag malipayon ang adlaw. "Indi na gid ako liwat magsugo sa imo nga huypon ang mga kandila," hambal ni Elena. "Ngaa haw?" pamangkot ni Ballu. "Wala sang makapakot, basi sa sunod mag-ulan naman sang mga paka?" kag nagsugod kadlaw ang mag-abyan.
hiligaynon|2|Sadto anay, may isa ka baryo kon sa diin ang tanan nagatanum sing pula nga rosas sa ila mga hardin. Matahum ang tagsa ka bahin sang baryo. Bangud sini nangin bantog ang ila baryo bisan diin. Apang wala sing may nakahibalo kon ngaa palareho ang ila ginatanum nga pula nga rosas. Ang abi sang iban, tungod amo ini ang sahi sang rosas nga gintanum sang ila mga katigulangan. Nagapati ang iban nga sila pagasumpaon kon indi sila magtanum sing pareho nga sahi. Isa ka adlaw, may isa ka tigulang nga nakakita sing isa ka kahon nga puno sing pinasahi nga liso sa idalum sang iya balay. Nakibot ang tigulang. Wala sia nakahibalo kon paano nakalab-ot ang mga liso sa idalum sang iya balay. Nagdesisyon sia nga itanum na lang ang mga liso sa iya nga hardin. Ginsagod sing maayo sang tigulang ang iya bag-o nga mga tanum. Sang nagpalamulak na ang mga ini, napuno ang iya hardin sing nagkalainlain nga klase sing maduagon nga mga bulak. Nakibot ang mga tagabaryo sang makita nila ang dalag, asul, ube, kag puti nga mga bulak sa tunga sang ila pula nga mga rosas. Madamo ang nagpaminsar nga dimalason ang tigulang. Ginhambalan nila sia nga panggabuton sa gilayon ang mga bulak nga sarisari ang duag. Nagsabat ang tigulang nga indi niya pagpanggabuton ang mga tanum kay iya ini nga gin-atipan. Indi mabaton sang mga tawo ang sabat sang tigulang. Gani, wala nila sia ginsapak kag ang iya maduagon nga hardin. Padayon ang paghimakas sang tigulang sa pag-atipan sang iya mga tanum bisan wala sia ginasapak sang iya mga kaingod. Isa ka adlaw, nag-abot ang isa ka pintor gikan sa palasyo. Nahibaluan sang hari ang nahanungod sa matahum nga mga rosas sang baryo, amo nga iya ginpadala ang pintor agud ipinta ang mga ini. Malipayon nga ginbaton sang mga pumuluyo ang pintor kag ginlibot nila sia sa ila hardin nga puno sing pula nga mga rosas. Gintan-aw sang pintor ang mga hardin, kag nagtaklad sia sa isa ka pukatod kag nagsugod sa pagpinta. Naghulat ang mga tawo agud makita kon ano ang iya ginpinta. Sang natapos na, nanamian gid sila sing maduagon nga mga bulak nga ginpinta sang pintor. Apang may isa ka tagabaryo nga naghambal nga isumpa ang pintor. Nagsabat ang pintor nga ang nanarisari nga duag kag dagway kinahanglanon agud makahimo sing matahum nga taliambong. Ang pagkapinasahi indi isa ka sumpa kundi isa ka bagay nga matahum. Nabinagbinag sang mga tawo nga husto sia, kag nag-untat na ang ila pagpati sa sumpa. Ginhakos nila ang tigulang kag ila ginkalipay ang iya maduagon nga mga bulak.
hiligaynon|2|Nanamian gid si Rinky sa agi sang iya magulang nga lalaki. Nagasulat sia gamit ang ballpen nga may espesyal nga mahining nga tinta. Isa ka adlaw, wala si Manong sa balay, ginpangita ni Rinky ang iya ballpen. Ginbuksan niya ang hunoshunos sang lamesa. Ginpagwa niya ang mga libro! Ginpagwa niya ang stapler! Ginpagwa niya ang metal nga ruler! Sa pinakaidalum sang hunoshunos, nakit-an ni Rinky ang espesyal nga ballpen ni Manong. Apang, ano bala ini? May indi kinaandan nga itum nga bloke nga nakatapik diri. Ginbutong ni Rinky ang ballpen para makakas ang nagatapik nga bloke. Pero sang hinali lang... Tik, klik! Nakakas ang takop sang ballpen kag nagtapik sa bloke. Naghirihi si Rinky. Tanan ayhan nga mga butang nagatapik sa bloke nga daw sa magic? Matapik ayhan ang stapler diri sa bloke? Tik, klik! Huo, nagatapik. Matapik ayhan ang mabalahibo nga kuring diri? Indi, wala nagatapik. Matapik ayhan ang metal nga ruler sa bloke nga ini? Tik, klik! Huo, nagatapik. Matapik ayhan ang tinapasan nga lahin diri? Indi, wala ini nagatapik. Nagkalam ang ilong ni Rinky sa tinapasan nga lahin. HAAATSING! Nangatsi sia sing matunog. Nabuy-an niya ang ballpen kag indi na makita sa idalum sang katre. Nagkabalaka si Rinky. Ara na dugaydugay si Manong. Ginsuok niya ang iya kamot sa idalum sang katre. Hala! Indi niya malab-ot ang ballpen. Gintinguhaan niya nga lab-uton ang ballpen gamit ang ruler. Hala! Nag-isdog lang ang ballpen palayo. Kon may ara lang tani paagi nga palapiton ang ballpen sa iya. Sa hinali lang, nagkaideya si Rinky. Ang pinakanami nga ideya! Ginpalapit ni Rinky ang itum nga bloke sa ruler. Tik, klik! Nagatapik ini! Samtang ginauyatan ang ruler, gin-unat niya ang iya kamot sa idalum sang katre. Unat, unat, unat... Tik, klik! Pakta kon ano ang nagatapik sa bloke? Dali! Dali! Mapauli na si Manong dugaydugay. Ginsulod ang ballpen kag itum nga bloke. Ginsulod ang mga libro kag stapler. Ginsulod ang metal nga ruler. Ginsirado ang hunoshunos. Baw timing gid! Nabatian niya ang paglagpok sang pwertahan, kag nagsulod si Manong. "Rinky," hambal ni Manong."Ngaa may lubi sa salog?" Ang Sikreto sang Bloke nga may Magic Ang magic nga bloke sa istorya ginatawag nga batobalani ukon magnet. Ang mga magnet madamo sang kurte. Pwede ini bilog, rektanggulo, kwadrado, ukon naggaporma nga U. Indi magtapik ang magnet sa tanan nga mga bagay. Makatapik lang ini sa mga bagay nga may espesyal nga elemento. Ini nga mga elemento amo ang iron, nickel, steel, kag cobalt. Sa pamatyag mo, diin sini nga mga butang ang matapik sa magnet?
hiligaynon|2|Apat kami sa amon pamilya. Gina sunod-sunod ko si Chingko kung sa diin man siya magkadto. Kinahanglan ko gid nga bantayan si Chingko. Kay man , magulang ako sa iya. Mahilig magpadaso daso kung kaisa si Chingko. Amo ina ang rason kung nga-a nangin responsibilidad ko nga bantayan ang amon balay. Ululupod namon nga gina ubra ang mga bagay-bagay. Wala kami ga bulagay , Tanan gabinuligay. Ululupod kami maghampang. Ululupod man kami tanan magpamati sang sermon ni Nanay. Akon ginabuligan si Nanay sa oras nga magpa eskwelahan na si Chingko. Gina tabog ko naman palayo ang mga uwak sa papag. Sa subong , si Chingko ang akon mangin maestra. Sa wakas , may matun an ako nga bag o. Mabuot ako nga ido . Wala ko gina pahog ang mga kuring. Amigo kaman bala ni Chingko? Kun amo , amigo mo man ako . Basaha ang mga masunod nga aksyon nga mga sentences. Sa diin nga mga bagay ang gusto mo himuon ? Gusto ko mag saot. Gusto ko mag langoy. Gusto ko mag tumbo. Gusto ko mag drawing. Gusto ko mag bisekleta. Gusto ko mag panaka saka. Kung kaisa mahambal naton, "As faithful as a dog". Ini bangod ang ido pirmi lang naga palapit sa iya amo. Kung maga palayo man ukon madula, nagabalik man sa gihapon, mabal an niya kun diin siya naghalin kag kung sa diin siya mapauli.
hiligaynon|2|Lola! Lola! Pwede kita kahimo sang Maja Blanca subong nga adlaw?" pamangkot ni Toto sa iya lola. "Pwedeeeeee?" "Hehehe! Sige, basta buligan mo ako luto?" sabat sang iya lola. "YEHEY!" "Handa ka na?" singgit ni Toto. "Handa na!" sabat ni Lola. "Pilion lang naton ang lahing na, ha? Kaki na ang iya bilog nga lawas... Mag-andam ka! Ari na sila!" HOOOPS... BOG! "Subong naman, panitan naton ang lahing." PRROOT! KRAAKK! Kag ang tyan ni Toto nagraguok: "GRRRUUUKKK!" ---- kag nagkadlaw lang si Lola. "Dason, buk-on naton ang iya nga bagol ukon paya.. AMO SINI OH!" KRAAAK! "Kag kagudoooooooon ang iya unod!" "Ibutang ini dayon sa kalaha upod sang iban pa nga mga panakot..." "Tuman gid kahamot, Lola!" "Pagkatapos ibubo naton ini sa suludlan. Hulaton naton ini nga magbugnaw, Toto!" "Kihadon na naton sing magagmay kag manipis..." TIINNK. TIINNK "YEHEY! Tapos na kag pwede na kan-on ang aton nga Maja Blanca!" "NAM. NAM. NAM!" Ang Maja Blanca ni Lola ginhimo gamit ang ang mga Simple Machine! Ang simple machine nagapahapos sang pagluto. May ara anum ka klase ang simple machine: Inclined plane (nagapahilay nga alagyan) Lever (may uluyatan) Wheel and Axle (may ruwida kag ihe) wedge (may talum) pulley (may pambutong) screw (may tornilyo) Pwede mo masambit kon ano nga simple machine ang gingamit ni Toto kag sang iya lola sa paghimo sang Maja Blanca?
hiligaynon|2|Maluyagon magtan-aw sang mga bituon si Paka. Luyag niya nga magtumbo kag uyatan ang mga ini. Isa ka gab-i, determinado gid sia nga uyatan ang mga bituon. Nagsaka sia sa isa ka daku nga bato, kag gintuyo nga lab-uton ang mga bituon. Ugaling indi niya malab-ot ang mga ini. Tuman gid kalayo sang mga bituon! Dayon, may nakita sia nga isa ka bungsod. Ginsaka niya ini. Gin-unat niya ang iya nga mga kamot, ugaling ang mga bituon tuman gid ka taas. May nakita si Paka nga isa ka malapit nga puno sang lubi. Tuman ini ka taas. Abi niya amo na ini ang solusyon. Nag-amat-amat sia saka sa puno. Nabudlayan gid sia. Gin-unat niya ang iya nga mga kamot... ugaling ang mga bituon indi gid niya malab-ot. Nalus-awan siya. Nagdungok siya. Ang iya nga dughan naglukso sa kakulba. Ginbutang niya ang isa niya ka kamot sa iya nga dughan kag naghambal, "Indi ako dapat mahadlok. Masarangan ko ini!" Nakita niya ang isa ka linaw. Nagaigpat-igpat ang mga bituon sa tubig. Nalipay sia nga nagatulok sa mga bituon. Naglumpat sia pakadto sa linaw. Samtang nagapalapit sia sa linaw, daw nagapalapit man sia sa mga bituon. PLOK! Nagsalom sia sa linaw. Nagbutwa sia kag nagpungko sa kilid sang linaw. Ginlantaw niya ang mga bituon nga nagaigpat-igpat sa linaw.
hiligaynon|2|Saptorini Weny Amalia "Ay abaw! C tatay maabot na. Batian ko na ang iya sapatos-pak pak pak! " Si malik namian gd mamati sang amu na nga gahod. Pak! Pak! Pak! "daw bola nga gaumpok umpok, pero bal an ko nga ky tatay ina sapatos" Ginpabay an sang amay nga hulamon sang iya bata ang sapatos. Si malik namian gd mag ubra sang gahod nga pak pak pak. Ang sapatos sang amay subra kadako. Daw pareho lng ky malik kadako! Kataay sang sapatos sang akon amay. Pluk! Sbung makatindog na si malik sang taas. Sa sbung gusto gd ni malik magtinlo parehos sang iya amay. Pero ang sapatos subra gd kabug at chek.... Chek.... Chek. Pero ngaa wala sang pak pak nga gahod? Hay, siguro mas mayo nga alsahon ya ang iya tiil sang mataas? Uy, aguy! Kabug at. Nadanlog pako, kg ang basurahan naglapta. Te hala anu himuon ni malik para mangin tinlo liwat? Te ubahon nya nlng guro ang sapatos? Aguy! Ginkagat sang subay ang iya tiil. Bawww, ang mga subay gaparada samtang gabitbit sang mga pagkaon. Daw may pagkaon nga galakat. Tshu tshu! Ang halampangan nga taraktarak ni malik kabalo man magbitbit sang mga gamit. Tshu! Tshu! Uhmmm, ginbutang ni malik ang mga botelya sa salakyan. Kg ginbutang ang pampilit sa piyak pula nga salakyan. Dasun, ginbutang ya ang dahon sa piyak man nga salakyan. Samtang ang salakyan subra kagamay. Te kundi ginbutang ya ang dahon sa sapatos. Ang sapatos pwede man gali kabitbit gamit dayaw ko auh! Tshu tshu... Pak pak. Abaw! Si malik may laba nga taraktarak. Tshu tshu... Pak pak Baw si tatay nalipay gd ky malik ky daw pareho sa iya maglimpyo.
hiligaynon|2|Aninipot! Aninipot! Panaog, panaog, Pareho sang mga mata nga nagapangindat, Dali na kag mamisok, sa dulum. Aninipot! Aninipot! Panaog, panaog! Magabutlak ang adlaw Malapit na ang kaagahon. Dali na kag ihambal sa amon. Indi magkahadlok sa dulom! Aninipot! Aninipot! Panaog, panaog! Dali na kag kami unungi. Natabunan sang kadulom. Panulukan nadula kag napuno sang luha. Aninipot! Aninipot! Panaog, panaog! Pareho sing isa ka sutil nga bata. Dali kag sunlugon ang manughiwit sang kadulom. Aninipot! Aninipot! Panaog, panaog! Gulpi panaog kag manunlog, Hasta magrilingin ang amon ulo. Butunga paidalum ang elepante. Pareho sang isa ka anay! Aninipot! Aninipot! Panaog, panaog! Antes magbutlak ang adlaw Sa duag-bulawan nga pwertahan Mahinay, matawhay, Dali na kag buksan! Aninipot! Aninipot! Panaog, panaog! Aninipot! Aninipot! Panaog, panaog! Aninipot! Aninipot! Panaog, panaog! Ang Nagsulat Si Durga Lal Shrestha isa ka bantog nga manunulat sa Nepal Bhasa kag Nepali. Bilang isa ka manunudlo sa Nepal Bhasa sa Kanya Mandir Higher Secondary School tuig 1950shasta 70s, nagaobra sang mga ambahanon para mangin inspirasyon sang kabataan para mapabutyag ang ila tagsa-tagsa nga kaugalingon sa ila nga lenggwahe. Ang iya mga ambahanon nakilala kag nakaabot hasta sa isa ka napulo kag tatlo nga imprenta kag ginagamit o ginausar hasta subong.
hiligaynon|2|Nagpungko si Nandi sa asul nga hagdan sang ila balay. Nagpanumdom sia… Paano kon ang jelly beans makapalukso sa imo sing mataas? Sa isa ka tikang, ato ka na sa eskwelahan! Paano kon ang mga kanding kag manok makahambal? Makasugid ayhan sila sang kaladlawan nga mga lahog? Paano kon ang mga balay rocket ships? Makabakasyon ang imo pamilya sa bulan! Paano kon indi na kinahanglan magluto? Paano kon nagaabot na lang sa lamesa ang panihapon? (Kag masami ini ang imo paborito.) Paano kon wala nagakatunaw ang sorbete? Magalawig sila sa bilog nga tig-ilinit. Paano kon ang mga litrato sang libro nagalupad palibot sa imo ulo kon basahan ka ni Tatay mo? Paano kon may kinaadman ang akon duag rosas nga butas? Mas madasig ako magdalagan kaysa akon magulang nga lalaki! Paano kon nagpiyong ka sang imo mga mata, kag… "Nandi, ano ang ginahimo mo?" pamangkot sang magulang niya nga lalaki. Nagpungko liwat si Nandi sa hagdan nga may daku nga yuhum. "Wala lang, nagapanumdom lang," hambal niya.
