@RELATION readability_cebuano

@ATTRIBUTE word_count NUMERIC
@ATTRIBUTE sentence_count NUMERIC
@ATTRIBUTE phrase_count_per_sentence NUMERIC
@ATTRIBUTE average_word_len NUMERIC
@ATTRIBUTE average_sentence_len NUMERIC
@ATTRIBUTE average_syllable_count NUMERIC
@ATTRIBUTE polysyll_count NUMERIC
@ATTRIBUTE consonant_cluster_density NUMERIC
@ATTRIBUTE v_density NUMERIC
@ATTRIBUTE cv_density NUMERIC
@ATTRIBUTE vc_density NUMERIC
@ATTRIBUTE cvc_density NUMERIC
@ATTRIBUTE vcc_density NUMERIC
@ATTRIBUTE cvcc_density NUMERIC
@ATTRIBUTE ccvc_density NUMERIC
@ATTRIBUTE ccv_density NUMERIC
@ATTRIBUTE ccvcc_density NUMERIC
@ATTRIBUTE ccvccc_density NUMERIC
@ATTRIBUTE tagalog_bigram_sim NUMERIC
@ATTRIBUTE bikol_bigram_sim NUMERIC
@ATTRIBUTE cebuano_bigram_sim NUMERIC
@ATTRIBUTE tagalog_trigram_sim NUMERIC
@ATTRIBUTE bikol_trigram_sim NUMERIC
@ATTRIBUTE cebuano_trigam_sim NUMERIC
@ATTRIBUTE class {1,2,3}

@DATA
78,20,0.0,4.628205128205129,3.9,2.128205128205128,0,0.2692307692307692,2.128205128205128,1.8333333333333333,1.4102564102564104,0.8205128205128205,0.23076923076923078,0.1282051282051282,0.11538461538461539,0.1794871794871795,0.0,0.0,0.7591240875912408,0.7007299270072993,0.7262773722627737,0.7112299465240641,0.6203208556149733,0.8288770053475936,1
40,7,0.0,5.4,5.714285714285714,2.05,2,0.65,2.05,1.8,1.825,1.05,0.65,0.375,0.15,0.225,0.15,0.025,0.7443181818181818,0.7613636363636364,0.75,0.6911764705882353,0.7058823529411765,0.625,1
35,12,0.0,4.628571428571429,2.9166666666666665,2.1142857142857143,0,0.22857142857142856,2.1142857142857143,1.7714285714285714,1.542857142857143,0.9714285714285714,0.22857142857142856,0.2,0.11428571428571428,0.14285714285714285,0.0,0.0,0.6746031746031746,0.626984126984127,0.6428571428571429,0.6,0.5444444444444444,0.6888888888888889,1
66,12,0.0,4.803030303030303,5.5,2.121212121212121,1,0.2878787878787879,2.121212121212121,1.7727272727272727,1.6515151515151516,1.0,0.22727272727272727,0.22727272727272727,0.19696969696969696,0.24242424242424243,0.0,0.0,0.7250996015936255,0.6693227091633466,0.7051792828685259,0.7081081081081081,0.6216216216216216,0.7243243243243244,1
17,4,0.0,4.529411764705882,4.25,1.8823529411764706,0,0.4117647058823529,1.8823529411764706,1.588235294117647,1.4705882352941178,0.8235294117647058,0.4117647058823529,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.0,0.0,0.6833333333333333,0.7,0.6833333333333333,0.4418604651162791,0.3023255813953488,0.6976744186046512,1
73,21,1.0476190476190477,5.178082191780822,3.4761904761904763,2.3013698630136985,3,0.3561643835616438,2.3013698630136985,1.9863013698630136,1.7397260273972603,0.9863013698630136,0.3150684931506849,0.2465753424657534,0.2054794520547945,0.3013698630136986,0.0136986301369863,0.0,0.7508305647840532,0.7508305647840532,0.8106312292358804,0.78125,0.6919642857142857,0.8928571428571429,1
16,5,0.0,4.625,3.2,2.0625,0,0.5,2.0625,1.6875,1.375,0.875,0.5,0.1875,0.25,0.4375,0.125,0.0,0.7543859649122807,0.6666666666666666,0.7719298245614035,0.6341463414634146,0.4634146341463415,0.6097560975609756,1
43,9,0.0,4.395348837209302,4.777777777777778,1.9534883720930232,0,0.3023255813953488,1.9534883720930232,1.5116279069767442,1.4186046511627908,0.7209302325581395,0.23255813953488372,0.18604651162790697,0.09302325581395349,0.13953488372093023,0.023255813953488372,0.0,0.6275862068965518,0.5724137931034483,0.6827586206896552,0.5882352941176471,0.5686274509803921,0.696078431372549,1
32,5,0.0,4.9375,6.4,2.15625,2,0.40625,2.15625,1.75,1.6875,0.9375,0.34375,0.25,0.0625,0.1875,0.03125,0.0,0.753968253968254,0.6587301587301587,0.7857142857142857,0.8191489361702128,0.6808510638297872,0.8723404255319149,1
67,12,0.0,4.268656716417911,5.583333333333333,1.9402985074626866,0,0.31343283582089554,1.9402985074626866,1.5522388059701493,1.2985074626865671,0.7611940298507462,0.23880597014925373,0.1791044776119403,0.16417910447761194,0.19402985074626866,0.014925373134328358,0.0,0.7123287671232876,0.6757990867579908,0.684931506849315,0.6644736842105263,0.6118421052631579,0.7105263157894737,1
104,23,1.1363636363636365,4.865384615384615,4.521739130434782,2.0673076923076925,2,0.4230769230769231,2.0673076923076925,1.7115384615384615,1.6442307692307692,0.9519230769230769,0.36538461538461536,0.25,0.17307692307692307,0.27884615384615385,0.0,0.0,0.7204030226700252,0.6826196473551638,0.7531486146095718,0.6666666666666666,0.6041666666666666,0.7465277777777778,1
62,12,0.0,4.709677419354839,5.166666666666667,2.129032258064516,1,0.3387096774193548,2.129032258064516,1.7258064516129032,1.5806451612903225,0.8225806451612904,0.3225806451612903,0.1774193548387097,0.0967741935483871,0.1935483870967742,0.04838709677419355,0.0,0.7543859649122807,0.6842105263157895,0.7543859649122807,0.6829268292682927,0.6402439024390244,0.6951219512195121,1
97,8,1.125,4.350515463917525,12.125,1.8556701030927836,0,0.44329896907216493,1.8556701030927836,1.6082474226804124,1.2371134020618557,0.8041237113402062,0.31958762886597936,0.21649484536082475,0.13402061855670103,0.27835051546391754,0.0,0.0,0.6419753086419753,0.5895061728395061,0.6666666666666666,0.584070796460177,0.48672566371681414,0.6238938053097345,1
80,9,0.0,4.8875,8.88888888888889,2.075,4,0.5125,2.075,1.8,1.4,0.85,0.35,0.2875,0.2375,0.45,0.0375,0.0,0.6461038961038961,0.6396103896103896,0.7077922077922078,0.6327433628318584,0.584070796460177,0.7212389380530974,1
33,8,0.0,4.878787878787879,4.125,1.9393939393939394,0,0.5151515151515151,1.9393939393939394,1.5757575757575757,1.7575757575757576,0.9696969696969697,0.42424242424242425,0.18181818181818182,0.15151515151515152,0.24242424242424243,0.0,0.0,0.6299212598425197,0.6299212598425197,0.6377952755905512,0.6451612903225806,0.6451612903225806,0.6666666666666666,1
18,5,0.0,4.277777777777778,3.6,2.0,0,0.2777777777777778,2.0,1.7777777777777777,1.1666666666666667,0.7777777777777778,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.7457627118644068,0.5932203389830508,0.7457627118644068,0.5365853658536586,0.4878048780487805,0.6829268292682927,1
18,6,0.0,4.944444444444445,3.0,2.3333333333333335,0,0.3333333333333333,2.3333333333333335,1.8888888888888888,1.5,0.8333333333333334,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.05555555555555555,0.7464788732394366,0.6619718309859155,0.7464788732394366,0.6415094339622641,0.5283018867924528,0.7735849056603774,1
46,9,1.2222222222222223,5.239130434782608,5.111111111111111,2.152173913043478,2,0.45652173913043476,2.152173913043478,2.0,1.6304347826086956,1.0434782608695652,0.41304347826086957,0.32608695652173914,0.1956521739130435,0.2391304347826087,0.06521739130434782,0.06521739130434782,0.7098445595854922,0.6787564766839378,0.7357512953367875,0.6027397260273972,0.5342465753424658,0.6712328767123288,1
