word_count,sentence_count,phrase_count_per_sentence,average_word_len,average_sentence_len,average_syllable_count,polysyll_count,consonant_cluster_density,v_density,cv_density,vc_density,cvc_density,vcc_density,cvcc_density,ccvc_density,ccv_density,ccvcc_density,ccvccc_density,tagalog_bigram_sim,bikol_bigram_sim,cebuano_bigram_sim,tagalog_trigram_sim,bikol_trigram_sim,cebuano_trigam_sim,class
78,20,0.0,4.666666666666667,3.9,2.1538461538461537,0,0.2692307692307692,2.1538461538461537,1.858974358974359,1.4230769230769231,0.8205128205128205,0.2307692307692307,0.1282051282051282,0.1153846153846153,0.1794871794871795,0.0,0.0,0.7608695652173914,0.7028985507246377,0.7282608695652174,0.7127659574468085,0.6223404255319149,0.8297872340425532,1
37,7,0.0,5.297297297297297,5.285714285714286,2.081081081081081,2,0.5675675675675675,2.081081081081081,1.837837837837838,1.837837837837838,1.027027027027027,0.5675675675675675,0.3243243243243243,0.1081081081081081,0.1891891891891892,0.1081081081081081,0.0,0.8050314465408805,0.8238993710691824,0.8176100628930818,0.7540983606557377,0.7786885245901639,0.680327868852459,1
36,12,0.0,4.583333333333333,3.0,2.111111111111111,0,0.2222222222222222,2.111111111111111,1.75,1.5277777777777777,0.9444444444444444,0.2222222222222222,0.1944444444444444,0.1111111111111111,0.1388888888888889,0.0,0.0,0.6796875,0.6328125,0.6484375,0.6043956043956044,0.5494505494505495,0.6923076923076923,1
58,12,0.0,4.517241379310345,4.833333333333333,2.0689655172413794,1,0.2068965517241379,2.0689655172413794,1.706896551724138,1.5517241379310345,0.9310344827586208,0.1379310344827586,0.1379310344827586,0.1551724137931034,0.2068965517241379,0.0,0.0,0.7892156862745098,0.7205882352941176,0.7647058823529411,0.7876712328767124,0.684931506849315,0.821917808219178,1
15,4,0.0,4.533333333333333,3.75,1.9333333333333331,0,0.3333333333333333,1.9333333333333331,1.6666666666666667,1.4666666666666666,0.8,0.3333333333333333,0.2,0.1333333333333333,0.2,0.0,0.0,0.660377358490566,0.6792452830188679,0.660377358490566,0.4736842105263157,0.3157894736842105,0.7105263157894737,1
74,21,1.0476190476190477,5.162162162162162,3.523809523809524,2.2972972972972974,3,0.3513513513513513,2.2972972972972974,1.9864864864864864,1.7297297297297298,0.9864864864864864,0.3108108108108108,0.2432432432432432,0.2027027027027027,0.2972972972972973,0.0135135135135135,0.0,0.75,0.75,0.8125,0.7831858407079646,0.6946902654867256,0.8938053097345132,1
17,5,0.0,4.529411764705882,3.4,2.0588235294117645,0,0.4705882352941176,2.0588235294117645,1.6470588235294117,1.3529411764705883,0.8235294117647058,0.4705882352941176,0.1764705882352941,0.2352941176470588,0.4117647058823529,0.1176470588235294,0.0,0.7627118644067796,0.6779661016949152,0.7796610169491526,0.6428571428571429,0.4761904761904761,0.6190476190476191,1
44,9,0.0,4.363636363636363,4.888888888888889,1.9545454545454544,0,0.2954545454545454,1.9545454545454544,1.5,1.4090909090909092,0.7045454545454546,0.2272727272727272,0.1818181818181818,0.0909090909090909,0.1363636363636363,0.0227272727272727,0.0,0.6258503401360545,0.5714285714285714,0.6870748299319728,0.5922330097087378,0.5728155339805825,0.6990291262135923,1
34,5,0.0,5.0,6.8,2.176470588235294,2,0.4117647058823529,2.176470588235294,1.7647058823529411,1.7352941176470589,0.9411764705882352,0.3529411764705882,0.2352941176470588,0.0588235294117647,0.1764705882352941,0.0294117647058823,0.0,0.7573529411764706,0.6691176470588235,0.7941176470588235,0.8137254901960784,0.6764705882352942,0.8823529411764706,1
68,12,0.0,4.279411764705882,5.666666666666667,1.9558823529411764,0,0.3088235294117647,1.9558823529411764,1.5588235294117647,1.3088235294117647,0.7647058823529411,0.2352941176470588,0.1764705882352941,0.1617647058823529,0.1911764705882352,0.0147058823529411,0.0,0.7085201793721974,0.6771300448430493,0.6860986547085202,0.6580645161290323,0.6064516129032258,0.7161290322580646,1
