language|level|text
bikol|1|Sa pinaka-inot na beses, nagtipon si Maaloo nin mga gulay hali sa natad. Nakatipon sya nin mga pulang kamatis, mga labas na talong asin mga berdeng okra. "Marhay iyan, Maaloo! Padagos sana asin magkua ka pa nin magka-pirang patatas" an sabi ni Mamang. Hiniling ni Maaloo an mga kakahuyan, mga nagkakamang na insekto asin mga tinanom. Mayo maski sarong pidasong patatas syang nahiling. "Mamang, mayo pa sa mga patatas an pwedeng anihon," an sabi ni Maaloo kan saiyang inilaag an mayong laug na laganan pababa. "Dai, Maaloo, kadakul nin mga patatas. Hilingun mong marhay," simbang ni Mamang. Nagbalik liwat si Maaloo sa natad. Sinunod siya ni Kaaloo. Naghahanap si Maaloo nin mga patatas kan siya nakadangog, "Aw! Aw!" "Kaaloo! Pundo, Kaaloo!" kurahaw ni Maaloo habang hinahapag si ido. "Dai mo pagrauton an natad." Nahiling ni Maaloo na nagkakalut si Kaaloo alagad ano sa hiling mo an nagluwas hali sa mga labuy? Darakula asin matatabang patatas! "Marhay yan, Kaaloo. Nakua mo an mga patatas!" mapangirit na sabi ni Maaloo habang pinapano an laganan nin mga patatas.
bikol|1|Ang ladybird ay sarong klase nin insekto na may itom na mga batik-batik sa lawas. Dakulon na itom na batik-batik. Bako ini kalibangbang. Ibang klaseng insekto ini. Bako ini insekto na may pantay na pakpak. Insekto ini na may pabilog na pakpak. Bako ini dakula na insekto. Ini ay sarong saday na insekto. Igwa ining pulang lawas na may mga itom na batik-batik. May mga batik-batik ini sa manigbalyohan na gilid kan saiyang lawas na pantay an porma buda sukol. Ladybird, pano ka nagkaigwa ki mga batik-batik sa bilog mong lawas? Ika mismo ang naggibo kaiyan gabos? Pwede tawan mo ako maski saro? Gusto ko man ki batik. Bako sana dakulon na batik, maski saro. Sarong pulang batik na ilalaag ko sa sakuyang angog na arog kan ladybird. Ituro ang mga minasunod sa ladawan: Ladybird Kalibangbang Pantay na pakpak kan insekto Itom na batik Pulang batik
bikol|1|Si lolo nagtanom ki mga herbal na pananom. Si Toto nakaukod man magtanom ki mga bulong na pananom. Si Lolo nagtanom na kamatis. Si Toto nakaukod man magtanom na kamatis. Si lolo nagtanom ki mariguso. Si Toto nakaukod man magtanom ki mariguso. Si lolo nagtanom ki patatas. Si Toto nakaukod man magtanom ki patatas. Si lolo nagtanom ki mais. Si Toto nakaukod man magtanom ki mais. Si Toto nakaukod siring sa pagtanom kan saiyang lolo. Maogma si Toto. Siring saiya maogma man an saiyang lolo. Maogma si Toto. Siring saiya maogma man an saiyang lolo.
bikol|1|Sya si Naldo. Muya ni Naldo magparabasa nin libro. Ini si Pedro. Muya ni Pedro magkakan na mga karot. Pigpapasabsab ni Naldo si Pedro pagka-uli nya hali sa eskwelahan. Pigtawan nyang malinig na tubig si Pedro. Pigtawan kan Ama si Pedro nin ipa. Piggagatasan nya si Pedro urualdaw. Nagtatao si Pedro nin kadakol na gatas. Pigpabakal kan Ama ang gatas ni Pedro. Pig-inom ni Naldo an sariwang gatas urualdaw. Sabi nya, "Salamat Pedro!"
bikol|1|Si baba nag gigibo na suman. Hala! hain na so bao? Si Aapa gusto mag imprenta ning kalangitan. "Oh! hain na ang sakuyang asul na pintura?" Si Ammi tigsimbagan ang crossword puzzle. "Huh! Sain na nagduman so dyaryo?" Naghiriro ang dagom ni Daadi sa may mga badoan. "Oh! Napasaen ang mga butones kaini?" "Tuninongon an harong," sabi ni baba. "May makangangalas ki Ameena." "Haen si Ameena? Nahiling no si Ameena?" hapot ni Ammi. "May makangangalas ki Ameena," sabi ni Daadi. "Naggibo akong alien" ngirit ni Ameena. "Oh! Eu ang makangangalas ki Ameena!" sabi ni Aapa.
bikol|1|Nagtanom si Simon nin monggo kan nakaaging aldaw, alagad dai ini nagtalubo. Hinapot niya si Norenn, saiyang tugang na babayi, manungod igdi. " Dai daw ako sigurado. Madya haputon ta si Lolo, " simbag ni Noreen. "Lolo! Nagtanom ako nin monggo kan haloy na nakaaging aldaw, alagad dai ko aram Tano dai ini nagtalubo." "An mga tanom kaipuhan nin daga, tubig, pataba, asin rayos nin saldang," simbag ni Lolo. Tigprubaran giraray ni Simon asin Noreen na magtanom nin monggo. Tinanom ni Simon an monggo sa irarom kan puno sa may limpoy, habang si Noreen man tinanom an mga pisog sa may saldang. Sunod na semana, nagtalubo nin magayunon asin matabaon an tinanom na monngo ni Noreen. Nanalian si Simon, kaya hinapot niya si Lolo, "Lolo, Tano po dai nagtalubo an tinanom ko na monggo?" "Oh! Kaipuhan nin mga tanom an daga, tubig, pataba, asin tamang rayos kan saldang para sinda magbunga asin magtalubo," simbag ni Lolom Simbag ni Simon, " Oh, ngunyan aram ko na! Kaya dae nagtalubo an sakong tinanom na monggo ta dai ini nasaldangan maray."
bikol|1|Padangat ni Duri-Duri, an sadit na Cicada, an pag-awit. Alagad, parareho sana an saiyang mga kanta. Mawot niya man makanuod nin mga bago pang awit! Naisipan ni Duri-duri na dumanan si Piskador, an Kingfisher, para adalan an saiyang kanta. "Doo-oo-oo! Doo-oo-oo!" kanta ni Piskador. Alagad, dae maarog ni Duri-Duri an saiyang pag-awit. Kaya dinumanan niya naman si Mynah. Baka baga manudan niya an kanta kaini. "Keak! Kaek! Kaek!" kanta kan Myna. Kaso dae nanaman maarog ni Duri-Duri an awit kaini. Kaya binisita niya naman si Didit, an Cricket. Desidido si Duri-Duri na manudan ining bagong kanta. "Krik krik krik! Krik krik krik!" kanta ni Didit, kaso dae man sana makanta ni Duri-Duri ang awit ni Didit. Dangan nagpuon nang mag-uran. Nag-awit an mga pato, "Quack! Quack! Quack!" Nagluwas an talapang asin nagbura, "Kokak! Kokak! Kokak!" Nagruluwasan an gabos na mga hayop. Gabos sinda nag-arawit kan saindang mga kanta. "Doo-oo-oo! Doo-oo-oo!" "Keak! Kaek! Kaek!" "Krik krik krik! Krik krik krik!" "Quack! Quack! Quack!" "Kokak! Kokak! Kokak!" Nagdangog si Duri-Duri sa pagkanta kan mga hayop. Mayong awit an arog kan saiya. Kaya nagpuon naman sya mag-awit. "Yaeng! Yaeng! Yaeng!" Nagsarabay-sabay sa pagkanta an mga hayop. "Doo-oo-oo! Doo-oo-oo!" "Keak! Kaek! Kaek!" "Krik krik krik! Krik krik krik!" "Quack! Quack! Quack!" "Kokak! Kokak! Kokak!" "Yaeng! Yaeng! Yaeng!" Puon kaidto, maugma na si Duri-Duri sa saiyang awit. Minsan ngani, naggigibo man syang mga bagong kanta, mga kantang siya lang an makakaawit.
bikol|1|"Nawawara ako," sabi kan saday na Bubuyog. "Dai ko mahanap ang sakung harong!" "Pwde mo ba ako matabangan, Mr. Elepante? "Sa salag ba ang saimong harong, Saday na Bubuyog?" an elepante naghapot. "Bako po!" kurahaw kan saday na Bubuyog. "Harong iyan kang bayong." "Sa kweba ba ang saimung harong" hapot kang elepante. "Bako po! Harong iyan kang paniki." "Sa pukyutan ba ang saimong harong, saday na Bubuyog?" "Iyo po!" maogmang sabi kan saday na Bubuyog. "Harong ko iyan." "Salamat po sa pagtabang, Mr. Elepante."
bikol|1|An Ikus asin Ayam: Nyain an Ikus? Elke and René Leisink René & Elke Leisink Ini an harong kan ikus. Ini an ayam. Naglakaw an ayam paduman sa harong kan ikus. Nakabukas an pinto. Nakabukas an pinto kan harong. Naglaog an ayam sa pinto. Ngunyan, nasa laog na an ayam kan harong. Nasa laog na kan harong kan ikus an ayam. Alagad, wara an ikus sa laog kan harong. Oh! Oh! Nyain an ikus? Naghiling an ayam sa higdaan, alagad wara an ikus duman. Naghanap an ayam sa irarum kan lamesa, alagad wara duman an ikus. Naghanap an ayam sa tangod kan tukawan, alagad wara an ikus sa tangod kan tukawan. Naghanap an ayam sa likod kan pinto, alagad wara an ikus sa likod kan pinto. Pagkatapos, nakahiling an ayam nin hagdan kataning nin kahoy. Raot an hagdan. Nagtangad an ayam. Hiniling nya an taas kan puno. Hiniling kan ayam an mga dahon kan puno. Nakahiling nin bitis an ayam. May bitis sa may mga dahon. Asin nakahiling an ayam nin kamot. May kamot sa mga dahon. Asin pagkatapos, nakahiling an ayam nin pandok. Nahiling kan ayam an pandok kan ikus. Nagtutukaw an ikus sa kahoy. Nagtutukaw an ikus sa kahoy kapot an bola. Dae makahali an ikus sa kahoy. Dae makahali an ikus sa kahoy pano raot an hagdan. Pigtabangan kan ayam an ikus. Pigtabangan kan ayam an ikus na makahali sa kahoy. Kan nakababa an ikus, hinadukan nya an ayam. Paaram, ikus. Paaram, Ayam.
bikol|1|Naguli sina Muna buda Milan hali sa zoo. Saro na akong ukay ngunyan. Saro na akong baho ngunyan. Saro na akong elepante ngunyan. Saro na akong lophophorus ngunyan. Saro na akong rhino ngunyan. Saro na akong kuneho ngunyan. Saro na akong tigre ngunyan. Oras na para magkaturog. Pigpalsok na ni Mama an ilaw. Pigbukang padakula ni Mona an saiyang mata dangan nagsabi, "Ngunyan, saro na daw akong kuwago."
bikol|1|An koneho asin ayam maray na mag barkada. An koneho asin ayam maogmang nagkakawat. An koneho nagkakanta para sa ayam. An koneho nag tugtog na khaen habang ang ayam nag babayle. An khaen tig papatugtog gamit ang ngimot na gibo sa kawayan. Ang mga instrumento sa pagtugtog hali sa Laos asin bistado sa Southeast East Asia. An ayam nag tugtog na gitara para sa koneho. An koneho asin ayam nagdadakop na kalibangbang. An Koneho asin ayam nagpupudo na prutas para kakanon. An Koneho asin ayam nagpupudo ning kadakol na prutas. An koneho asin ayam nag tuturog. An koneho asin ayam naguli na sa saindang harong. sarong non profit, proyekto na nag gibong libro sa kaakian para ipahiling sa mga dae mahilig magbasa. sa workshop para mahubog ang mga parasurat kang , kaiba ang mga kaakian na may kakulangan asin para sa ethnic minorities. An nag disenyo asin nagkurit para sa halawig na nasasakupan kan mga nagtutukdo asin mga babasahon na materyales para sa UN na ahensiya asin NGOs, nagtattranho harani sa Ministry of Education asin Sports asin Ministry of Information, Culture and Tourism.
bikol|1|An lion nagdadalagan. An baka naglalakaw. An pato naglalangoy. An otter nagkakamang. An elepante naggigibo nin tabla. An kabayo nagdadalagan. An halas naghihikol-hikol. An gamgam naglalayog. ..
bikol|1|"Magayonun na aldaw ini" an sabi ni Mama. "Mata na Nicholas." "Kamusta aldaw," an sabi ni Nicholas. "Marhay na aldaw mga bayong." "Mamootun na aldaw ini," an sabi ni Papa. "Madia na magpiknik kta duman sa may salog." "Puwede po bang magiba si amigong Jacob?" hapot ni Nicholas. "Dai mo paglingawan ako. Muyahon ko magpiknik!" an sabi ni Donkey. "Ako man. Muya ko man magiba! an sabi ni Dog. "Mari na," an sabi kan mga bayong. Maogmang sindang nagiribahan paduman sa may salog. "Makirumbasan ako saimo paduman sa poon kan kahoy na itu," an sabi ni Nicholas. "Gana ako, gana ako," an sabi ni Donkey. "Bako patas," an sabi ni Nicholas. Igwa kang apat na tabay." "Hilinga an mga kaya kong gibohun," an sabi ni Nicholas. "Sigurado ako dai mo ini kayang gibohun," an sabi ni Jacob. "Digdi sa lugar na ini kita mapiknik," an sabi ni Papa "Makirumbasan ako saimo sa salog!" an sabi ni Jacob. "Mari na ta magkarakan kita, mga aking lalaki asin babae," an sabi ni Mama. "Oras na para mag-uli," an sabi ni Mama. "Magpaaram ka na kay Jacob."
bikol|1|Magbarkada an Kasag asin an Sira. May duwang magayon na mata an Kasag. An sira man, may buntot na garo nagsuwayan. An Kasag, dakol nin tabay. Pero an sira, mayo nin tabay, dapan, o bitis. Patagilid kun lumakaw an Kasag. An Sira, pauruutrong hinihiro pawala asin patuo an saiyang buntot para makalangoy. Naglangoy an Sira pasiring sa Kasag. Asin maugmang nagkawat an duwa. Gusto ni Kasag asin Sira mag ikot ikot sa mahiwas na dagat. An sarong non-profit, social enterprise na nag pupublish nin mga libro para sa aki. Target nindang makanuod magbasa an kasaraditan. Minatao man an mga workshop manungod sa pagsurat sa mga aki asin gurang para makanood gibo nin mga manungod sa mga aking may kaulangan o mga etnik na grupo. Naka debelop, desayn, asin drowing na sinda nin mangiba ibang gamit sa pagtukdo asin pagbasa na ginagamit ngunyan kang UN asin NGOs, kaiba an Ministry of Education and Sports asin an Ministry of Information, Culture and Tourism. This work was created with the support of the
bikol|1|Si Rajani nagpuon nang magkolor. "Bakun an aldaw kolor amarilyo, daba?" hapot kan saiyang ina. "Pero iyo ini an sildang kan aldaw sa pagkaaga, ina ko," sabi ni Rajani. Kinoloran ni Rajani an dahon nin brown. "Bakun an dahon dapat berde, daba?" hapot kan saiyang ina. "Pero iyo ini an alang na dahon, ina ko." "Hilinga, ina ko! Nagpinta ako nin magayon na burak." "Kulay pula an satuyang mga burak, daba," sabi kan saiyang ina. "Pero an mga burak sa sakuyang eskwelahan kolor amarilyo, ina ko." Si Rajani nagpinta nin madiklom na langit. "Bakun an langit kolor asul, daba?" hapot kan saiyang ina. "An langit madiklom paghilingon kun banggi, ina ko." Si Rajani nagpinta nin mansanas. "Bakun iyan dapat pula?" hapot kan saiyang ina. "Ini hilaw pang mansanas, ina ko." "Kadaklan kan mga berdeng mansanas maalsom, daba," sabi kan saiyang ina. "Nata naghahadit ka, ina ko" Huni an mahamis na mansanas para saimo," an sabi ni Rajani.
bikol|1|Dakulon an tabay kan millipede. Kolor pula an millipede. Naglakaw an millipede pasiring sa ayam. Natakot an ayam sa millipede. Nagdalagan parayo an ayam. Naglakaw an millipede pasiring sa manok. Dai natakot an manok sa millipede. Binukod kan manok an millipede. Natakot an millepede asin nagrolyo kan saiyang lawas kapareho sa bola. Kan naghali an manok, nagsakat sa kahoy an millipede. sa tabang kan sa pagtarabangan kan Global Book Alliance. Pigpreparar kan asin dai nagpapahiling nin mga opinyon kan ACR GCH Founding Partners o kan Global Book Alliance. Dai ibinibilang kan opisyales kan ACR GCD traduksion an arin mang pag-adaptar o pagtradusir kaini, asin daing paninimbagan an ACR GCD sa anoman na kontento o mga sala sa traduksion.
bikol|1|Nakahiling si Tharul nin sadit na pato. An pato irido. Pinangaranan niya ining Ducky. Nililinigan asin pinapakakan ini ni Tharul. Nahiling kan ikos si Ducky. Nagdalagan parayo si Ducky! Alagad, nakulugan nanaman siya. Ano ang dapat tang gibuhon? Pwede ta siyang atamanon. Iribahan an magaramigo, hinanap ninda si Ducky. May iba pa palan na naghahanap man kay Ducky. Sarong aldaw, an Inang Pato nahanap na an saiyang aking pato. Asin sinda naglakaw na pauli. Si Tharul asin saiyang mga amigo nagpaaram na sa saindang bagong nanuparan na amigo.
bikol|1|Inay, inay, nag-iibi si Bibi. May ati an mata kan sadit na aki. Linigan ta an saiyang mata. Maati an saiyang ngimot. Linigan ta an saiyang ngimot. Maati an saiyang dungo. Linigan ta an saiyang dungo. Maati an saiyang talinga. Linigan ta an saiyang talinga. Maati an saiyang takyag. Linigan ta an saiyang takyag. Maati an saiyang kamot. Linigan ta an saiyang kamot. Maati an saiyang tabay. Linigan ta an saiyang tabay. Maati an saiyang bitis. Linigan ta an saiyang bitis. Inay, maati an saiyang likudan. Tinabangan ko si Inay na hugasan an saiyang likudan. na binuo sa tabang kan People of USA sa paagi kan Kun an indibidwal o siisay man na legal na organisasyon dai pwedeng sabihon na sinalin ini kan dai pwedeng ipagkonsiderar na opisyal na sinalin kan An bako responsable sa mga salang translasyon kan mga tataramon. Amendment of Work: Kun an indibidwal o siisay man na legal na organisasyon an gustong baguhon an istoryang ginibo, dapat magtao nin kredibilidad sa naggibo: ining ay binago hali sa orihinal na kan An mga pananaw o perspektibo kan binagong ay buong responsabilidad kan mga tawong nagbago ta ini pigsuri kan
bikol|1|Si Matsa saka si Ali nakahiling nin bitoon sa langit. "Muya ko kan mga bitoon harog kan yaon sa langit. Naglalaad sindang magayon." Taram ni Ali. "Atyan na banggi, maturog kita. Ta saaga tawan taka nin saro." Simbag ni Matsa. Sa sunod na aga naghapot si Ali "Nya haen na su bitoon na sinabi mong itatao mo sako?" "Magibo kitang duwa nin bitoon. Ipahiling ko saimo kun pano." Simbag ni Matsa kay Ali. Pighiling nin marhay ni Ali an pagibo kan bitoon harog kan tinaram kan saiyang tugang na babayi saiya, tapos guminibo man siya nin dakol kaini. Nangalas si Matsa. "Matibayon ka na ngunyan, nakakagibo ka na nin mga bitoon na muya mo. " Nag ulok si Ali ta mauugma siya sa mga bagong bitoon na nagibo niya. "Dakulang pasasalamat ko po saimo manay sa pagturo mo sako sa pagibo kan sadiri kong bitoon." Simbag ni Ali kay Matsa. :)
