language|level|text
cebuano|2|Nakahuman na ako sa pag-eskwela. Giregalohan ko og cellphone ni Mama. Nakuratan ako pag-uli. Misugat akong mapinanggaon nga inahan. Naghinilakay kami ug naginaksanay pag-ayo. Nauli akong mama gikan sa Saudi. Gidungog akong mga pag-ampo ug gipangayo. Nagpasalamat ako og dako sa Ginoo. Nikalit lang og bahakhak si mama. Nalingaw sa akong gipaambit nga estorya. Akong gisulti akong pangandoy sa kinabuhi. Misaad ako nga magbinuotan nga anak. Ug karon, nakatabang nako. Sa inahan kong nagsuporta kanako. Nagpuyo kami nga malipayon ug puno sa paghinigugmaay.
cebuano|2|Si Avanti usa ka tig-atiman sa Pitara Zoo. Daghang mga hayop sa Pitara, apan ang iyang labing suod nga higala mao ang Oso na si Ballu. Si Ballu dako, kolor brown ug kusgan. Sa iyang ikaupat nga adlaw nga natawhan, giandam ni Avanti ang usa ka gamay nga parti alang kay Ballu. Ballu, kaya ba nimo dunganon ug huyop ang mga kandila?" pangutana si Avanti. "Syempre!" tubag ni Ballu. Gipuno niya sa hangin ang iyang dughan. Iyahang gihuyopan ug maayo "WHOOSH!" Ang kusog nga hangin mihuyop sa mga kandila. Ug misaka kini ug nibangga sa mga panganod sa langit. Ug sa kalit lang, adunay makusog nga dalugdog ug ulan nagsugod ug bundak ang ulan Wow, "nag-ulan ug isda," singgit ni Avanti. Si Ballu mitan-aw sa palibot ug nahibulong, mikuha siya usa ka dako nga basket ug nagdagan-dagan siya samtang gipanguha ang mga isda nga gikan sa langit. Kung kanus-a napuno ang basket, gidala niya kini sa gamay nga pangisdaan ug dali nga mobalik aron manguha usab. Pero, sa iyang pagdali nga makabalik sa pangisda, nakita niya nga mingtaas na ang tubig ug si Avanti kay nahadlok nga gayod. Nagdali sila ug pagbalik ug gikarga ni Ballu si Avanti. Gibutang ni Avanti ang iyang mga kamot sa liog ni Ballu, ug mapasalamaton gyud siya kanunay. Dugay-dugay nawala ang panganod ug mingsidlak ang adlaw. Pag-usab, usa ka malipayong adlaw ang misubang . "Dili na taka usab sugoon na huyopan ug dungan ang mga kandlia." ingon ni Avanti. "Ngano man?" Nangutana si Ballu. "Wala ta kabalo, basi sa sunod, mag-ulan na ni ug mga baki?" Ug ang duha nga managhigala nagsugod sa pagkatawa .
cebuano|2|Sa akong pagkatulog, ako nagdamgo. Sa butang nga wala ko nagtoo. Sa eroplano ako nisakay. Sa sakayan ako nagbugsay. Naabot sa Amihan padulong sa Habagatan. Gikan sa Sidlakan hangtud sa Kasadpan. Didto daghang hayop akong nakit-an. Daghang hayop akong gikahimamat. Mga hayop nga nahimo nakong higala. Ug sa dihang nikalit og kidlat. Ako nakamata ug nagpasalamat.
cebuano|2|Nagalakaw mi kada adlaw kauban akong higala paingon sa eskwelahan. Halos tanan mga estudyante gusto mo-eskwela diri. Hawod ug maayo magtudlo ang mga maestra ug maestro maong daghan matun an ang mga estudyante. Sobra ang kalipay sa mga ginikanan tungod kay wala nagkulang ug pahimangno ang mga maestra/maestro para sa ikaayo sa ilang mga anak. Malipayon kaayo ang mga bata sa ilang pag-eskwela sa ilahang eskwelahan.
cebuano|2|Sayo sa buntag kada adlaw tingog niya ang akong madungog. "Tik, Tilaok,Tik Tilaok!" Ang manok motuktok sa mga pagkaon nga gisabud sa iya sayo sa buntag. Kada buntag ako silang paka-onon. Pagkahuman niya ug kaon siya moadto sa mga kasilinganan aron mangita ug pagkaon. Pag-uli niya sa hapon ako na pud siyang paka-unon. Inig salop sa adlaw, siya mouli sa iyang puloy-anan aron matulog. Katapusan
cebuano|2|Kami sa akong bana, adunay upat ka anak. Ang among anak tulo ang babaye ug usa ang lalaki. Si Joanessa ang kamagwangan. Ang ikaduha si Arnel, parehas sila enhinyero. Ang ikatulo mao si Loise, nahuman sa kurso nga parmasya. Ug ang kamanghuran si Aljea. Ganahan kaayo siya ug iro. Ug nahuman siya sa kurso nga busines administrasyon. Nakatrabaho na silang upat. Malipayon kami sa akong bana kauban sa among mga anak.
cebuano|2|Sa among panimalay malipayon kami. Mosuporta si papa ug mama. Pinangga kami nila. Sayo sa buntag, sayo sila momata. Magluto si Mama sa kusina. Si Papa magbugha og kahoy. Inig mata namo, wala nay problema. Mangaligo usa kami. Mangadye usa pa mokaon. Si papa ug mama dili mamunal. Mag-away gani mi wala silay labanan. Maminaw sila sa rason sa usag-usa. Patas mopangga sila mama ug papa. Naningkamot sila aron makabuhi namo. Ilahang gipaningkamotan makalampos mi sa pag-eskwela. Pinangga kami nila. Maong pinangga pod kaayo namo sila. Salamat Ginoo nga sila among ginikanan. Kung Sabado, sayo mi mangmata. Motabang kami nila mama ug papa. Si Kuya mangahoy. Si Ate manglaba. Ako kay manilhig sa balay. Kung mahuman, magkuyog kami sa plasa. Mangaon kami dito. Maglingaw-lingaw ug manuroy. Naa mi paboritong duwaon. Kaming ate ug mama magbadminton. Silang papa ug kuya magbasketbol. Inig abot sa balay mopahulay kadiyot. Malipayon kaayo kami. Puno kami sa paghinigugmaay. Sa adlawng Dominggo, manimba kaming lima. Magpasalamat sa Ginoo sa nadawat. Ug mag-ampo nga kanunay kaming lig-on. Akoang pirmi giampo ang maayong lawas. Dili unta kami pasagdaan sa Ginoo. Kung naay problema masulbad dayon.
cebuano|2|Aduna akoy binuhi nga iro. Usa ka lalaki, nga gipanganlan nako ug Digong. Ganahan siya nga moadto sa gawas aron magdula og bola. Ganahan siya nga makigdula sa ubang mga iro. Sa buntag, iyang bantayan ang among balay samtang kami nagatrabaho. Tungod niana nahimo ko siya na suod nga higala.
cebuano|2|Kini si tatay Tisoy. Kini si nanay Tisay. Sa among panimalay, mag tinabangay kami kanunay. Kon ugaling masuko si nanay, mo lakaw si tatay. Inig uli ni tatay, mangatawa silang duha. Dayong halok ni tatay ko sa aping ni nanay ko. Ingun ana ka buotan si tatay. Maoy iyang gipakita ni nanay. Mag ampo ko nga dili sila mag away para hapsay ang panimalay. Para kami usab malipay sa kanunay.
cebuano|2|Tambok kaayo ug limpiyo ang among iring. Naay tulo ka buok mga anak ang among iring. Ang mga pangalan sa iyang mga anak si Snow White, si Snoopy ug si Cha. Pinangga kaayo niya ang iyang mga anak. Iya kining ginapatotoy samtang gagmay pa. Pinangga pud kaayo namo ang among iring kay buotan siya kaayo ug mapinanggaon sa iyang mga anak. Malipayon kaayo ang among mga iring samtang naa sa among panimalay.
