language|level|text
bikol|2|Madya na magkimat-kimat! Siring sa mga matang nagkikimlat! Sa kadikluman! Aninipot! Aninipot! Madya! Madya! An saldang masirang na Nin huli ta aga na. Madya na dangan sabihon Dai matakot sa diklom! Aninipot! Aninipot! Madya! Madya! Madya na, kami saimong alingon. Natakupan nin diklom. Mga matang mamundo saka may luha. Aninipot! Aninipot! Madya! Madya! Siring sa sarong aking makaraw. Madya na dangan mangulit. An parakaraw kan kadikluman. Aninipot! Aninipot! Madya na! Madya na! na magsawa samuyanh mga mata sa daradara mong liwanag! Butungon pababa ang elepante. Siring sa sarong anay. Aninipot! Aninipot! Madya na! Madya na! Kaibahan an aldaw, An bulawan na pintuan, Tuninong, luway-luway Madya, satuyang bukasan. Aninipot! Aninipot! Madya na! Madya na! Aninipot! Aninipot! Madya na! Madya na! Aninipot! Aninipot! Madya na! Madya na! Sinurat ni Durga Lhal Shersta na sarong midbid na parasurat hali sa Nepal Bhasa asin sarong Nepali. Nagi syang paratukdo sa Kanya Mandir Higher Secondary School puon kan ssagkod s. Naggigibo man sya nin mga kanta para dakupon an interes asin magin inspirasyon kan mga kakakian. Manungod sa Kagkurit Si Mrigaja Bajracharya sarong freelance na ilustrador sa Studio Art sa Kathman du University Centre for Arts and Design. Konektado man sya sa mga program kan UNICEF. Pagmidbid Nagpapasalamat kami sa Durga Lhal Shrestha sa pag-ako kaining Proyekto. Pasasalamat man ki Amber Delaheya na nanginot sa sa wokshop kan illustration. Dai ini magigin posible kun mayo man sinda Suman asin Suchita Shrestha, na mga aki ni Durga Lal Shrestha, asin an saiyang agom na si Purnadevi Shrestha na pirmi nyang kaiba asin kaanduyog.
bikol|2|Muyahon ni Rinky an surat kan saiyang Manoy Bhaiya. Nagsusurat an manoy nya gamit an sarong espesyal saka makintab na panurat. Sarong aldaw na mayo si Bhaiya sa harong, hinanap ni Rinky an panurat kan tugang. Binuksan nya an sulong na taguan kaini. Binutbot nya an mga libro! Ilinuwas an stapler! Ilinuwas an metal na ruler! Uto, sa irarom kan sulong, nahanap ni Rinky an espesyal na panurat kan tugang. Pero ano iyan? Nakadukot ini sa sarong napapalain na itom na bloke. Tinangkas ni Rinky an panurat sa bloke. Alagad... Plik, Klik! May takop nin kun ano an nagdukot sa bloke! Napahagikhik si Rinky sa ugma. Nagdudukot sa bloke na garo madyik? Madukot daw an stapler sa bloke? Plik, klik! Iyo, nagdudukot. Madukot daw digdi an mabarahibong ikos? Dai nagdudukot. Madukot daw an metal na ruler sa blokeng ini? Plik, klik! Iyo, nagdudukot. Madukot daw digdi an mabuhok saka kulo dagang nyog? Dai nagdudukot. Garo nakitik an dungo ni Rinky kan mabuhok na nyog. Hatsing! Napahatsing syang makusugon. Nabutsan nya an panurat. Nakairarom ini sa katre. Nahandal si Rinky. Madali nang mag-abot na si Bhaiya! Inunat nya an saiyang kamot sa irarom kan katre. Ay, dai nya maabot an panurat. Pinurbaran nyang sikwiton an panurat gamit an ruler. Ay, ta naparayo pa lugod an panurat! Kun igwa sana kuta sya nin paagi tanganing magrani an panurat saiya. Sarong ideya an nag-abot ki Rinky! An pinakamarhay na ideya. Irinani ni Rinky sa ruler an itom na bloke. Plik, klik! Nagdukot! Inunat nya sa irarom kan katre an saiyang kamot na kapot an ruler. Unat pa, unat pa, unat pa.. Plik, klik! Ukuda daw kun ano an nagdukot sa bloke? Dali! Dali! Harani nang mag-bot si Bhaiya. Ibinalik nya an panurat sagkod an itom na bloke. Ibinalik nya na man an mga libro saka an stapler. Ibinalik nya an metal na ruler. Dangan isinarado ni Rinky an sulong. Tamang-tama! Nadangog nyang nagtanog an pintuan, dangan naglaog si Bhaiya sa kwarto. "Rinky," sabi ni Bhaiya, "Tano ta may nyog sa salóg?" An Sikreto kan Blokeng may Madyik An itom na bloke sa inaapod na batubalani o magnet. Igwa nin manlainlain na porma nin magnet. Pwede ining magin bilog, rektanggulo, kwadrado, o korteng-U. Dai gabos nagdudukot sa magnet. Nagdudukot sana ini sa mga bagay na igwa nin mga espesyal na elemento. An espesyal na mga elementong ini iyo an naggigibo nin paagi tanganing an magnet makadukot sa iron, nickel, steel, asin cobalt. Sa hiling mo, arin daw sa mga ini an madukot sa magnet?
bikol|2|Kaidtong panahon, igwa nin sarong sadit na banwaan kun sain an mga tawo nagtataranom nin mga pulang rosas. Magayon an arin man na parte kan banwaan huli sa mga tatamnan nin pulang rosas. Huli kaini, an banwaan nagin bantog magin sa hararayong ronâ. Alagad mayong nakakasabot sainda kun tano ta gabos pararehong klase nin pulang rosas an saindang tinatanom. An pagtubod kan iba sainda gikan pa ini sa saindang mga apuon na nagtaranom kan parehong klase nin pulang rosas. An iba man nagtutubod na kun dai sinda matanom nin parehong klase nin pulang rosas, isusumpa sinda. Sarong aldaw, igwang gurang na lalaking taga-duman na nakakua sa sirong kan saiyang harong nin kahon. An laog kaini mga napapalain na pisog. Nagngalas an gurang. Dai nya isi kun pàno nakaabot an kahon sa sirong kan saiyang harong. Alagad itinanom nya an mga pisog sa saiyang tatamnan. Inataman na marhay kan gurang an saiyang mga bagong tinanom. Kan nagburuskad na an mga burak, an saiyang tatamnan napanô nin manlainlain na klase nin makukulor na mga burak. An mga namamanwaan gabos nagkangaralas kan nahiling ninda an sinaralak na amarilyo, asul, lila, saka puting mga burak na nagtutubo sa tahaw kan saindang mga pulang rosas. Dakol an nagkaharandal na tibaad isumpa an gurang. Sinabihan sya kan mga tawo na tulus-tulos na halion an makukulor na mga burak. Nagsayuma an gurang. Sinabihan nya sinda nadai nya kayang rauton an tatamnan na sya mismo an nag-ataman. Dai naugma an mga tawo sa gurang na lalaki. Dai ninda sya pinansin pati na an makulor nyang tatamnan. Nagin masakit para sa gurang an arualdaw na pag-ataman kan saiyang mga tanom mantang dai sya tinititìno kan mga pagtaraid. Sarong aldaw, sarong pintor hali sa palasyo an nag-abot sa banwaan. Naisihan kan hadi an bareta manungod sa mga magagayon na mga burak kun kaya nagpadara sya nin pintor tanganing ipinta an mga ini. Naugma an mga namamanwaan dangan sinabat ninda an pintor tanganing ipahiling saiya an mga saindang mga tatamnan nin mga pulang rosas. Pinagmasdan kan pintor an mga tatamnan, tinukad nya an sarong haraning buklod dangan nagpuon magpinta. Hinalat kan mga namamanwaan kun ano an saiyang ipipinta. Kan natapos ini, nagngalas an mga tawo sa makukulor na mga burak sa saiyang mga dibuho. Alagad saro sa mga tagaduman an nagsabi na tibaad isumpa an pintor. Nagtaram an pintor na kaipuhan nin manlainlain na mga kolor saka porma tanganing makagibo nin magayon na arte. An pagigin napapalain bakong sumpa kundi sarong kagayunan. Napag-atid-atid kan mga tawo na tama an pintor kun kaya nag-untok sinda sa pagtubod sa sumpa. Inakò ninda liwat an gurang na lalaki dangan an gabos naugma sa makukulor nyang mga burak. . Ano an pagtubod kan mga tawo na mangyayari kun bakong pulang rosas an saindang itatanom? . Anong mga kulor kan mga burak na nagbuskad hali sa mga pisog sa kahon na nakua kan mga gurang? . Ano an sinabi sa mga tawo kan pintor na hali sa palasyo? . Anong mga paborito mong kulor? Tano ta gusto mo an mga ini? sa paagi kan book development workshop na pinagtarabangan na magibo kan kan An asin nagpopondo nin mga libro para sa mga aki sa mga tataramon na Burmese sagkod iba pang tataramon sa Myanmar tanganing maipanao na mayong bayad sa mga aki sa Myanmar. An mga sagkod mga kurit sinurat sagkod ginibo kan mga pintor sa Myanmar para sa mga parabasa sa Myanmar: ini nagmamawot maipaabot an katuninungan, an kaandaman sagkod respeto sa manlainlain na pagtubod sagkod ugali, pagkakaiba-iba, gender, kapalibutan, sagkod karapatan kan mga aki.
bikol|2|Pwede kitang maggibo nin coconut barfi ngunyan?" pakiulay ni Sooraj sa lola nya. "Sige na poooo!" "Hahaha! Sige, kun tatabangan mo akong maggibo, ha?" simbag ni Ammachi. "Yehey!", an makusog na kurahaw ni Sooraj. "Iyo na po?" kurahaw ni Sooraj. "Sige!" simbag ni Ammachi. "An mga hinog sana an gugunuon ta, ha? Idtong mga bulaw na an palibot...Bantayi! Uya na!" Whooosh.... Whump! "Ngunyan, bubunutan ta ini..." Prrrrk! Kraaaak! Nagburuk-burok an tulak ni Sooraj: "Brrrrrrrk!" Napangirit si Ammachi. "Dangan, babàtakon ta an suro. Arog kaini!" Tak! "Kukudkudon ta an laman!" "Ihulog ta na sa kawali kasalak an ibang sahog..." "Mahamuton po, hmmm," sabi ni Ammachi. "Sunod, iluluwag ta na sa bandehado. Halaton mong maglipot, baba!" "Ngunyan, babarangaon ta ini sa saradit na mga pidaso." Kriiik. Kriiik. "Yeheeey! Pwede na pong kakanón an coconut barfi!" "Siram!" Nagibo an barfi ni Ammachi gamit an mga simpleng makina (simple machine)! Napapadali kan mga simpleng makina an mga ginigibo ta. Igwa nin anom na klase nin simpleng makina: . Inclined plane . Lever . Wheel and Axle . Wedge . Pulley . Screw Kaya mo daw mangaranan an mga simpleng makina na ginamit ni Sooraj saka ni Ammachi sa paggibo nin coconut barfi?
bikol|2|Si Sina ay igwang tugang na babayi, Sinat an pangaran. Padaba ni Sina an saiyang tugang. Si SamArt ay igwa man ki kuya, Sam Un pangaran. Padaba man ni SamArt and saiyang kuya. Si Sukhun ay may bunsong tugang, SoKhy an pangaran. Padaba ini ni SoKhun. Si Pisey ay igwan man ki sadit na tugang na lalaki, Pisal an pangaran. Padaba ni Pisey an saiyang tugang. Si Visal ay igwang tiyahon, Mala an pangaran. Padaba ni Visal an saiyang tiyahon. Si Bopha ay igwa man ki tiyuhon, SokChan an Pangaran. Padaba man ni Bopha an saiyang tiyuhon. Si Hasan ay igwang pamangkin na babayi, Saiyana an pangaran. Padaba ni Hasan an saiyang pamangkin. Si Daliya ay igwa man ki pamangkin na lalaki, PheaNu an pangaran. Padaba man ni Daliya an saiyang pamangkin. Si Tiyo Saru ay igwang aking babayi, Srotun an pangaran. Padaba ni Tiyo Saru an saiyang aki. Si Tiya Yun ay igwa man aking lalaki, Keu an pangaran. Padaba man ni Tiya Yun an saiyang aki. Padaba mi an samong kapamilya. Padaba mi an samong pamilya. Mga Hapot . Anu an pangaran kan tugang n babayi ni Sina? . Anu an panagran kan tiyuhon ni Bopha? . Aram mo ba an rason kun nyata padaba ni Tiya Yun an saiyang aki na lalaki? . Padaba mo ba an saimong magurang? Nyata?
bikol|2|Igwa akong amiga. Nakaistar sya sa samuyang harung. Kun maugma ako, maugma man sya. Kun ako nagaibi, nagaibi man siya. Pero dai ko nadadangug an saiyang boses. An sakong amiga nakaistar sa laog kan salming. "Lumuwas ka," an sabi ko saiya, "makawat kita" Pero dai siya nagluluwas. Dai ako naugma kaya nagkaturog na ako. Minaluwas sya sa salming kun kanu nakaturog na ako. Saka palang kami mapoon na magugma. Nagkawat kami, nagdalagan, naggasud asin nagugma kaming duwa. Kun kinakahuron ko sya, kinakahuron nya man ako. Kinaagahan, an sakuyang amiga minabalik na sa laog kan salming. Pero wara akong pakiaram. Makawat man giraray kami kan sakuyang amiga sa sakung pangiturugan.
bikol|2|Saro akong VIRUS, pinsan ninda Trangkaso dangan Sipon. Ako si Coronavirus. Matibayon ako sa rabasan. Naglilipat lipat ako sa sarong kamot pasiring sa saro pang kamot para magbati nin Hi. Apir! Nadangog mo na an manungod sako? Iyo o dai? Ano man an namamati mo pag nadadangog mo an pangaran ko? . Kalmado? . Nariribong? . Nahahandal? . Nagngangalas? . Natatakot? . Namumundo? Ano an namamati mo manungod sako, an coronavirus? Naiintindihan ko. Mamamati ko man iyan. (Kun igwa kang papel, mag-drawing nin sarong mukha na nagpapahiling kan saimong namamatean.) Kun minsan nahahandal an mga gurang pag nababasa ninda ako sa bareta o nahihiling sa TV. Kundi ipapaliwanag ko an sakong sadiri para mas maintindihan mo. Kun nagbibisita ako, nagtatao ako nin sakit sa paghangos, kalintura, dangan abo. Kundi, dae man ako naghahaloy kun ako minabisita. Malimit, nagrarahay man an kadaklan arog na lang kun nadapla ka dangan ini nararahay. Babay! Dai ka mahandal! (Itao an pangaran kan nag-aataman saimo.) Mamantiniron ninda na pirmi kang salbado. Asin makakatabang ka sa paagi kan: . Paghugas nin mga kamot gamit an sabon dangan tubig mantang nagkakanta. Pwede mong kantahon an paborito mong kanta, an "Happy Birthday" na kanta o an "Alphabet" na kanta. . Paggamit kan hand sanitizer asin pagpapaalang kan mga kamot. Dai hihiruon an mga kamot mantang nagbibilang hanggan sampulo: saro (), duwa (), tolo (), apat (), lima (), anom (), pito (), walo (), syam (), sampulo (). Kun alang na an mga kamot mo, pwede ka na giraray magkawat. Kun an mga ini gabos mong susundon, dai na ako makakabisita sa saindo. Sa ngonyan, padagos na naghahanap nin bulong an mga doktor ta nganing dae ka na magkahelang dawa pa kumustahon taka. TAPOS. Pwedeng ma-download an PDF sa: www.mindheart.co/descargables Nagsurat: Manuela Molina Cruz Instagram: @mindheart.kids manuela_ @ hotmail.com
bikol|2|Cube na Ikos, Cone na Ikos Sheela Preuitt Praba Ram Ikos sa ibabaw kan atop na TRAYANGGULO. Ikos sa bintanang REKTANGGULO. Ice CUBE sa ri-ni-ri-li-pot na ikos. Ngiyaaaw... brrrr... brr... Ikos na igwa nin RHOMBUS na buradol. Ikos sa KWADRADONG tabla. Ngiyaww... kamrot... kamrot. Sarong CYLINDER na korteng hawak ni kahoy sa M-A-U-G-M-A-N-G Ikos. Ikos sa BILOG na banig. Ikos sa OVAL na salming. Ngiyaww... dilot... dilot. Sarong ice cream CONE para sa M-A-K-U-N-S-W-E-L-O-N-G ikos. Ikos na harani sa HEXAGON na harong nin ligwan. Ikos sa CRESCENT na bulan. Sarong samosa na PYRAMID para sa gutom na ikos. Ngiyaww... nguya... nguya... . TRAYANGGULO . KWADRADO . REKTANGGULO . OVAL . BILOG . CUBE . CYLINDER . CONE . PYRAMID . SPHERE Kaya mong magkalag-kalag asin maghanap sa palibot mo kan iba pang mga KORTE asin IKOS?
bikol|2|Dai Pagbagtingon an Kampana! Si Ona Si Ona "Kuneho, kaipuhan ko an tabang mo!" an apod ni Tyong Kanding. "Pwede mo daw na ipaskil an pagirumdom na ini tanganing mayong magbagting kan kampana? Maribukon kun ini papatanugon." Maugmang nagpalukso-lukso si Kuneho sa pagtabang. Dai nya narisa na naparikas an saiyang paglukso kun kaya nagkawarara an ibang mga papel na itinao saiya ni Tyong Kanding. Marikas na nakaabot si Kuneho sa bagtingan tanganing duman ipaskil an pagirumdom. Nagparalukso si Kuneho, alagad dai sya makalukso nin halangkaw tanganing maipaskil an pagirumdom. Ha, ano an gigibuhon nya? Biglang nag-abot si Tigre. "Ano an ginigibo mo, Kuneho?" "Mapaskil ako kan pagirumdom para ki Tyong Kanding, simbag ni Kuneho. Alagad dai ko maabot. Pwede mo akong tabangan?'' "Sige, alagad muya ko nguna ining mabasa." Kinua ni Tigre an papel ki Kuneho. "Sabi digdi, 'Dai pagpatanugon an bagtingan!' Tano ta dai?" Muyang maaraman ni Tigre. Dai naihapot ni Kuneho ki Tyong Kanding an dahilan. Alagad narumduman nya na igwa syang duwang papel. Nawara an saro. Siguro nasa papel na idto an simbag? " Gusto ko man giraray patanugon an bagtingan, " sabi ni Tigre. Napaduko si Kuneho. "Dai ako sigurado kun marhay na ideya iyan." Hambugon na sinimbag ni Tigre si Kuneho. "Mayo akong pakiaram. Mayong makakakulog sako!" Binutong ni Tigre an gakod. Mantang naghahalat saka naghahadit si Kuneho. Ding! Dong! May biglang nahulog hali sa bagtingan. Bzzzzz, bzzzzz! Sarong harong nin mga ligwan! Angguton sindang marhay! Blag, blag, blag! Dalagan, dalagan, dalagan! "Maghali na kita digdi!" Nagkururahaw sinda Kuneho saka Tigre. Naglukso sinda sa tubig dangan nag-irarom. Ngunyan nasasabutan na ninda kun tano dai dapat bagtingon an kampana. sa paagi nin grupo sa pagpapauswag nin libro na ginigibo sa pagtatarabangan ka asin An paggrupo asin pagbilog sa tabang propesyunal, kaiba an pag-edit asin disenyo k kan An sarong nonprofit na organisasyon na nagtatabang para mapahalangkaw an literasi asin mga librong pang-aki sa Indonesia. Para sa dagdag na impormasyon, bisitahon an:
bikol|2|Si Avanti sarong paraataman nin hayop sa Pitara Zoo. Dakulon nin mga hayop sa Pitara, alagad an pinaka-amigo nya iyo an oso na si Ballu. Dakula, kulor daga, saka makusog si Ballu. Sa ikaapat na kaaldawan ni Ballu, nag-andam nin sarong sadit na selebrasyon si Avanti para ki Ballu. "Ballu, pwede mong hayupon na sabay-sabay an mga kandila?" hapot ni Avanti. "Syempre!" simbag ni Ballu. Pinanô niya nin duros an saiyang daghan dangan naghayop nin makusog. "Whoosh!" Naparong an mga kandila huli sa duros na dara kan makusugon na paghayop ni Ballu. An duros nagsakat saka nagbunggo sa mga panganuron sa langit. Biglang nagkaigwa nin makukusog na daguldol dangan nagpuon na magtagiti. "Wow! Nag-uuran nin mga sira," kurahaw ni Avanti. Napakalag-kalag si Ballu sa saiyang palibot dangan nangalas, kaya nagkua sya nin dakulang basket dangan nagparadalagan mantang sinasalo an mga sira na hali sa langit. Pag napapanô an basket, dinadara nya ini sa sadit na siraan saka naghihidaling magbalik tanganing magkua giraray. Sa saiyang paghidali sa pagbalik-balik sa siraan, pagkiling nya nahiling nyang naglalangkaw na an tubig dangan si Avanti labi na an pagkahandal. Tulos nagbalik si Ballu, kinarga nya si Avanti. Ikinawit ni Avanti an saiyang mga takyag sa liog ni Ballu. Labi an saiyang pagpasalamat. Taod-taod, nawara an panganuron saka nagpahiling an saldang. Liwat, sarong maugmang aldaw an nag-sirang. "Dai ko na uutruhon na ipahayop saimo nin sabay-sabay an mga kandila," sabi ni Avanti. "Tano?" hapot ni Ballu. "Dai ta aram ta baad sa masunod mag-uran naman nin mga talapang?" Nagparangirit sindang duwa.
